House Number Range,House Number contd.,Street Name,City,State,Zip Code
2642,44,N 37TH ST,MILWAUKEE,,53210
2645, ,N 37TH ST,MILWAUKEE,,53210
2646,48,N 37TH ST,MILWAUKEE,,53210
2647,49,N 37TH ST,MILWAUKEE,,53210
2656, ,N 37TH ST,MILWAUKEE,,53210
2658, ,N 37TH ST,MILWAUKEE,,53210
2661, ,N 37TH ST,MILWAUKEE,,53210
2700,2,N 37TH ST,MILWAUKEE,,53210
2701,3,N 37TH ST,MILWAUKEE,,53210
2706,8,N 37TH ST,MILWAUKEE,,53210
2713, ,N 37TH ST,MILWAUKEE,,53210
2717,19,N 37TH ST,MILWAUKEE,,53210
2718,20,N 37TH ST,MILWAUKEE,,53210
2722,24,N 37TH ST,MILWAUKEE,,53210
2723,25,N 37TH ST,MILWAUKEE,,53210
2728,30,N 37TH ST,MILWAUKEE,,53210
2734, ,N 37TH ST,MILWAUKEE,,53210
2735,37,N 37TH ST,MILWAUKEE,,53210
2739,41,N 37TH ST,MILWAUKEE,,53210
2745,47,N 37TH ST,MILWAUKEE,,53210
2746, ,N 37TH ST,MILWAUKEE,,53210
2750, ,N 37TH ST,MILWAUKEE,,53210
2751,53,N 37TH ST,MILWAUKEE,,53210
2755,57,N 37TH ST,MILWAUKEE,,53210
2756, ,N 37TH ST,MILWAUKEE,,53210
2761,63,N 37TH ST,MILWAUKEE,,53210
2762, ,N 37TH ST,MILWAUKEE,,53210
2766,68,N 37TH ST,MILWAUKEE,,53210
2767,69,N 37TH ST,MILWAUKEE,,53210
2770,72,N 37TH ST,MILWAUKEE,,53210
2771,73,N 37TH ST,MILWAUKEE,,53210
2777,79,N 37TH ST,MILWAUKEE,,53210
2802,4,N 37TH ST,MILWAUKEE,,53210
2803, ,N 37TH ST,MILWAUKEE,,53210
2808, ,N 37TH ST,MILWAUKEE,,53210
2809, ,N 37TH ST,MILWAUKEE,,53210
2814, ,N 37TH ST,MILWAUKEE,,53210
2815, ,N 37TH ST,MILWAUKEE,,53210
2818,20,N 37TH ST,MILWAUKEE,,53210
2819, ,N 37TH ST,MILWAUKEE,,53210
2824,26,N 37TH ST,MILWAUKEE,,53210
2825, ,N 37TH ST,MILWAUKEE,,53210
2828,30,N 37TH ST,MILWAUKEE,,53210
2829, ,N 37TH ST,MILWAUKEE,,53210
2834,36,N 37TH ST,MILWAUKEE,,53210
2835, ,N 37TH ST,MILWAUKEE,,53210
2839,41,N 37TH ST,MILWAUKEE,,53210
2840,42,N 37TH ST,MILWAUKEE,,53210
2844,46,N 37TH ST,MILWAUKEE,,53210
2845,47,N 37TH ST,MILWAUKEE,,53210
2850,52,N 37TH ST,MILWAUKEE,,53210
2851,53,N 37TH ST,MILWAUKEE,,53210
2856,58,N 37TH ST,MILWAUKEE,,53210
2857, ,N 37TH ST,MILWAUKEE,,53210
2860,62,N 37TH ST,MILWAUKEE,,53210
2861,63,N 37TH ST,MILWAUKEE,,53210
2867,69,N 37TH ST,MILWAUKEE,,53210
2868, ,N 37TH ST,MILWAUKEE,,53210
2870,72,N 37TH ST,MILWAUKEE,,53210
2873,75,N 37TH ST,MILWAUKEE,,53210
2876,78,N 37TH ST,MILWAUKEE,,53210-4171
2877,79,N 37TH ST,MILWAUKEE,,53210
2900,2,N 37TH ST,MILWAUKEE,,53210
2901,3,N 37TH ST,MILWAUKEE,,53210
2906,8,N 37TH ST,MILWAUKEE,,53210
2907,9,N 37TH ST,MILWAUKEE,,53210
2912,14,N 37TH ST,MILWAUKEE,,53210
2916,18,N 37TH ST,MILWAUKEE,,53210
2919, ,N 37TH ST,MILWAUKEE,,53210
2922,24,N 37TH ST,MILWAUKEE,,53210
2925, ,N 37TH ST,MILWAUKEE,,53210
2928,30,N 37TH ST,MILWAUKEE,,53210
2929,31,N 37TH ST,MILWAUKEE,,53210
2932,34,N 37TH ST,MILWAUKEE,,53210
2935,37,N 37TH ST,MILWAUKEE,,53210
2938,40,N 37TH ST,MILWAUKEE,,53210
2939,41,N 37TH ST,MILWAUKEE,,53210
2944,46,N 37TH ST,MILWAUKEE,,53210
2945,47,N 37TH ST,MILWAUKEE,,53210
2950,52,N 37TH ST,MILWAUKEE,,53210
2953, ,N 37TH ST,MILWAUKEE,,53210
2954,56,N 37TH ST,MILWAUKEE,,53210
2955,57,N 37TH ST,MILWAUKEE,,53210
2960,62,N 37TH ST,MILWAUKEE,,53210
2961,63,N 37TH ST,MILWAUKEE,,53210
2966, ,N 37TH ST,MILWAUKEE,,53210
2967,69,N 37TH ST,MILWAUKEE,,53210
2970,72,N 37TH ST,MILWAUKEE,,53210
2973, ,N 37TH ST,MILWAUKEE,,53210
2974,76,N 37TH ST,MILWAUKEE,,53210
2979, ,N 37TH ST,MILWAUKEE,,53210
3000, ,N 37TH ST,MILWAUKEE,,53210
3001, ,N 37TH ST,MILWAUKEE,,53210
3008, ,N 37TH ST,MILWAUKEE,,53210
3009, ,N 37TH ST,MILWAUKEE,,53210
3014, ,N 37TH ST,MILWAUKEE,,53210
3015, ,N 37TH ST,MILWAUKEE,,53210
3020, ,N 37TH ST,MILWAUKEE,,53210
3021, ,N 37TH ST,MILWAUKEE,,53210
3026, ,N 37TH ST,MILWAUKEE,,53210
3027, ,N 37TH ST,MILWAUKEE,,53210
3030, ,N 37TH ST,MILWAUKEE,,53210
3031, ,N 37TH ST,MILWAUKEE,,53210
3036, ,N 37TH ST,MILWAUKEE,,53210
3037, ,N 37TH ST,MILWAUKEE,,53210
3040,42,N 37TH ST,MILWAUKEE,,53210
3043, ,N 37TH ST,MILWAUKEE,,53210
3046, ,N 37TH ST,MILWAUKEE,,53210
3047, ,N 37TH ST,MILWAUKEE,,53210
3052, ,N 37TH ST,MILWAUKEE,,53210
3053, ,N 37TH ST,MILWAUKEE,,53210
3056, ,N 37TH ST,MILWAUKEE,,53210
3057, ,N 37TH ST,MILWAUKEE,,53210
3062, ,N 37TH ST,MILWAUKEE,,53210
3063, ,N 37TH ST,MILWAUKEE,,53210
3067, ,N 37TH ST,MILWAUKEE,,53210
3068, ,N 37TH ST,MILWAUKEE,,53210
3073, ,N 37TH ST,MILWAUKEE,,53210
3074, ,N 37TH ST,MILWAUKEE,,53210
3078, ,N 37TH ST,MILWAUKEE,,53210
3079, ,N 37TH ST,MILWAUKEE,,53210
3120, ,N 37TH ST,MILWAUKEE,,53216-5938
3121, ,N 37TH ST,MILWAUKEE,,53216
3123, ,N 37TH ST,MILWAUKEE,,53216
3126,  A,N 37TH ST,MILWAUKEE,,53216
3127, ,N 37TH ST,MILWAUKEE,,53216
3130, ,N 37TH ST,MILWAUKEE,,53216
3131, ,N 37TH ST,MILWAUKEE,,53216
3137,  A,N 37TH ST,MILWAUKEE,,53216
3147, ,N 37TH ST,MILWAUKEE,,53216
3151, ,N 37TH ST,MILWAUKEE,,53216
3157, ,N 37TH ST,MILWAUKEE,,53216
3161,63,N 37TH ST,MILWAUKEE,,53216
3169, ,N 37TH ST,MILWAUKEE,,53216
3175,79,N 37TH ST,MILWAUKEE,,53216
3226, ,N 37TH ST,MILWAUKEE,,53216
3232, ,N 37TH ST,MILWAUKEE,,53216
3238,40,N 37TH ST,MILWAUKEE,,53216
3242,  A,N 37TH ST,MILWAUKEE,,53216
3248,50,N 37TH ST,MILWAUKEE,,53216
3254, ,N 37TH ST,MILWAUKEE,,53216
3260,  A,N 37TH ST,MILWAUKEE,,53216
3264,66,N 37TH ST,MILWAUKEE,,53216
3270, ,N 37TH ST,MILWAUKEE,,53216
3276, ,N 37TH ST,MILWAUKEE,,53216
3280, ,N 37TH ST,MILWAUKEE,,53216
3286, ,N 37TH ST,MILWAUKEE,,53216
3290, ,N 37TH ST,MILWAUKEE,,53216
3301, ,N 37TH ST,MILWAUKEE,,53216
3302,4,N 37TH ST,MILWAUKEE,,53216
3308, ,N 37TH ST,MILWAUKEE,,53216
3309, ,N 37TH ST,MILWAUKEE,,53216
3312, ,N 37TH ST,MILWAUKEE,,53216
3315, ,N 37TH ST,MILWAUKEE,,53216
3317,19,N 37TH ST,MILWAUKEE,,53216
3318, ,N 37TH ST,MILWAUKEE,,53216
3323, ,N 37TH ST,MILWAUKEE,,53216
3324,  A,N 37TH ST,MILWAUKEE,,53216
3328, ,N 37TH ST,MILWAUKEE,,53216
3331, ,N 37TH ST,MILWAUKEE,,53216
3334,36,N 37TH ST,MILWAUKEE,,53216
3337, ,N 37TH ST,MILWAUKEE,,53216
3338,40,N 37TH ST,MILWAUKEE,,53216
3341, ,N 37TH ST,MILWAUKEE,,53216
3344, ,N 37TH ST,MILWAUKEE,,53216
3345, ,N 37TH ST,MILWAUKEE,,53216
3350, ,N 37TH ST,MILWAUKEE,,53216
3351, ,N 37TH ST,MILWAUKEE,,53216
3356, ,N 37TH ST,MILWAUKEE,,53216
3357, ,N 37TH ST,MILWAUKEE,,53216
3362, ,N 37TH ST,MILWAUKEE,,53216
3363, ,N 37TH ST,MILWAUKEE,,53216
3366, ,N 37TH ST,MILWAUKEE,,53216
3367, ,N 37TH ST,MILWAUKEE,,53216
3370, ,N 37TH ST,MILWAUKEE,,53216
3373, ,N 37TH ST,MILWAUKEE,,53216
3374,76,N 37TH ST,MILWAUKEE,,53216
3375,77,N 37TH ST,MILWAUKEE,,53216
3380, ,N 37TH ST,MILWAUKEE,,53216
3381, ,N 37TH ST,MILWAUKEE,,53216
3384, ,N 37TH ST,MILWAUKEE,,53216
3385, ,N 37TH ST,MILWAUKEE,,53216
3400, ,N 37TH ST,MILWAUKEE,,53216
3406, ,N 37TH ST,MILWAUKEE,,53216-0949
3412, ,N 37TH ST,MILWAUKEE,,53216
3418, ,N 37TH ST,MILWAUKEE,,53216
3422, ,N 37TH ST,MILWAUKEE,,53216
3426,28,N 37TH ST,MILWAUKEE,,53216
3434, ,N 37TH ST,MILWAUKEE,,53216
3438,40,N 37TH ST,MILWAUKEE,,53216
3442,44,N 37TH ST,MILWAUKEE,,53216
3450, ,N 37TH ST,MILWAUKEE,,53216
3454,56,N 37TH ST,MILWAUKEE,,53216
3501, ,N 37TH ST,MILWAUKEE,,53216
3502, ,N 37TH ST,MILWAUKEE,,53216
3506, ,N 37TH ST,MILWAUKEE,,53216
3507, ,N 37TH ST,MILWAUKEE,,53216
3511, ,N 37TH ST,MILWAUKEE,,53216
3512, ,N 37TH ST,MILWAUKEE,,53216
3517, ,N 37TH ST,MILWAUKEE,,53216
3520, ,N 37TH ST,MILWAUKEE,,53216
3521, ,N 37TH ST,MILWAUKEE,,53216
3524, ,N 37TH ST,MILWAUKEE,,53216
3525,27,N 37TH ST,MILWAUKEE,,53216
3530, ,N 37TH ST,MILWAUKEE,,53216
3531, ,N 37TH ST,MILWAUKEE,,53216
3604, ,N 37TH ST,MILWAUKEE,,53216
3605, ,N 37TH ST,MILWAUKEE,,53216
3610, ,N 37TH ST,MILWAUKEE,,53216
3611,  A,N 37TH ST,MILWAUKEE,,53216
3616, ,N 37TH ST,MILWAUKEE,,53216
3617, ,N 37TH ST,MILWAUKEE,,53216
3622, ,N 37TH ST,MILWAUKEE,,53216
3623,  A,N 37TH ST,MILWAUKEE,,53216
3627,  A,N 37TH ST,MILWAUKEE,,53216
3628, ,N 37TH ST,MILWAUKEE,,53216
3634, ,N 37TH ST,MILWAUKEE,,53216
3635,  A,N 37TH ST,MILWAUKEE,,53216
3637, ,N 37TH ST,MILWAUKEE,,53216
3638, ,N 37TH ST,MILWAUKEE,,53216
3642, ,N 37TH ST,MILWAUKEE,,53216
3645, ,N 37TH ST,MILWAUKEE,,53216
3700, ,N 37TH ST,MILWAUKEE,,53216
3701, ,N 37TH ST,MILWAUKEE,,53216
3709, ,N 37TH ST,MILWAUKEE,,53216
3712, ,N 37TH ST,MILWAUKEE,,53216
3714,16,N 37TH ST,MILWAUKEE,,53216
3717, ,N 37TH ST,MILWAUKEE,,53216
3719, ,N 37TH ST,MILWAUKEE,,53216
3720, ,N 37TH ST,MILWAUKEE,,53216
3723, ,N 37TH ST,MILWAUKEE,,53216
3724, ,N 37TH ST,MILWAUKEE,,53216
3727, ,N 37TH ST,MILWAUKEE,,53216
3728, ,N 37TH ST,MILWAUKEE,,53216
3732, ,N 37TH ST,MILWAUKEE,,53216
3737, ,N 37TH ST,MILWAUKEE,,53216
3740, ,N 37TH ST,MILWAUKEE,,53216
3745, ,N 37TH ST,MILWAUKEE,,53216
3746, ,N 37TH ST,MILWAUKEE,,53216
3750, ,N 37TH ST,MILWAUKEE,,53216
3751, ,N 37TH ST,MILWAUKEE,,53216
3756, ,N 37TH ST,MILWAUKEE,,53216
3757, ,N 37TH ST,MILWAUKEE,,53216
3760, ,N 37TH ST,MILWAUKEE,,53216
3763, ,N 37TH ST,MILWAUKEE,,53216
3766, ,N 37TH ST,MILWAUKEE,,53216
3769, ,N 37TH ST,MILWAUKEE,,53216
3808,  A,N 37TH ST,MILWAUKEE,,53216
3809, ,N 37TH ST,MILWAUKEE,,53216
3814, ,N 37TH ST,MILWAUKEE,,53216
3815, ,N 37TH ST,MILWAUKEE,,53216
3818,  A,N 37TH ST,MILWAUKEE,,53216
3819, ,N 37TH ST,MILWAUKEE,,53216
3824, ,N 37TH ST,MILWAUKEE,,53216
3825, ,N 37TH ST,MILWAUKEE,,53216
3829, ,N 37TH ST,MILWAUKEE,,53216
3830, ,N 37TH ST,MILWAUKEE,,53216
3833,35,N 37TH ST,MILWAUKEE,,53216
3834, ,N 37TH ST,MILWAUKEE,,53216
3838,40,N 37TH ST,MILWAUKEE,,53216
3839, ,N 37TH ST,MILWAUKEE,,53216
3845, ,N 37TH ST,MILWAUKEE,,53216
3846, ,N 37TH ST,MILWAUKEE,,53216
3850, ,N 37TH ST,MILWAUKEE,,53216
3851, ,N 37TH ST,MILWAUKEE,,53216
3856, ,N 37TH ST,MILWAUKEE,,53216
3857, ,N 37TH ST,MILWAUKEE,,53216
3860, ,N 37TH ST,MILWAUKEE,,53216
3863, ,N 37TH ST,MILWAUKEE,,53216
3864, ,N 37TH ST,MILWAUKEE,,53216
3867, ,N 37TH ST,MILWAUKEE,,53216
3872, ,N 37TH ST,MILWAUKEE,,53216
3873, ,N 37TH ST,MILWAUKEE,,53216
3876, ,N 37TH ST,MILWAUKEE,,53216
3879, ,N 37TH ST,MILWAUKEE,,53216
3883, ,N 37TH ST,MILWAUKEE,,53216
3901, ,N 37TH ST,MILWAUKEE,,53216
3902, ,N 37TH ST,MILWAUKEE,,53216
3907, ,N 37TH ST,MILWAUKEE,,53216
3908, ,N 37TH ST,MILWAUKEE,,53216
3912, ,N 37TH ST,MILWAUKEE,,53216
3918, ,N 37TH ST,MILWAUKEE,,53216
3924, ,N 37TH ST,MILWAUKEE,,53216
3927, ,N 37TH ST,MILWAUKEE,,53216
3930, ,N 37TH ST,MILWAUKEE,,53216
3959, ,N 37TH ST,MILWAUKEE,,53216
3969, ,N 37TH ST,MILWAUKEE,,53216
3970, ,N 37TH ST,MILWAUKEE,,53216
3984, ,N 37TH ST,MILWAUKEE,,53216
4301, ,N 37TH ST,MILWAUKEE,,53216
4306, ,N 37TH ST,MILWAUKEE,,53216
4315, ,N 37TH ST,MILWAUKEE,,53216
4325, ,N 37TH ST,MILWAUKEE,,53216
4326, ,N 37TH ST,MILWAUKEE,,53216
4333, ,N 37TH ST,MILWAUKEE,,53216
4341, ,N 37TH ST,MILWAUKEE,,53216
4345, ,N 37TH ST,MILWAUKEE,,53216
4349, ,N 37TH ST,MILWAUKEE,,53216
4401, ,N 37TH ST,MILWAUKEE,,53209
4402,4,N 37TH ST,MILWAUKEE,,53209
4406, ,N 37TH ST,MILWAUKEE,,53209
4407, ,N 37TH ST,MILWAUKEE,,53209
4410,12,N 37TH ST,MILWAUKEE,,53209
4411,13,N 37TH ST,MILWAUKEE,,53209
4414,16,N 37TH ST,MILWAUKEE,,53209
4417,19,N 37TH ST,MILWAUKEE,,53209
4420,22,N 37TH ST,MILWAUKEE,,53209
4424,26,N 37TH ST,MILWAUKEE,,53209
4425, ,N 37TH ST,MILWAUKEE,,53209
4430, ,N 37TH ST,MILWAUKEE,,53209
4438, ,N 37TH ST,MILWAUKEE,,53209
4441, ,N 37TH ST,MILWAUKEE,,53209
4442, ,N 37TH ST,MILWAUKEE,,53209
4446, ,N 37TH ST,MILWAUKEE,,53209
4447, ,N 37TH ST,MILWAUKEE,,53209
4450, ,N 37TH ST,MILWAUKEE,,53209
4455, ,N 37TH ST,MILWAUKEE,,53209
4458,  A,N 37TH ST,MILWAUKEE,,53209
4459, ,N 37TH ST,MILWAUKEE,,53209
4462, ,N 37TH ST,MILWAUKEE,,53209
4463,65,N 37TH ST,MILWAUKEE,,53209
4466, ,N 37TH ST,MILWAUKEE,,53209
4469, ,N 37TH ST,MILWAUKEE,,53209
4470, ,N 37TH ST,MILWAUKEE,,53209
4473, ,N 37TH ST,MILWAUKEE,,53209
4477, ,N 37TH ST,MILWAUKEE,,53209
4478, ,N 37TH ST,MILWAUKEE,,53209
4500, ,N 37TH ST,MILWAUKEE,,53209
4505, ,N 37TH ST,MILWAUKEE,,53209
4506, ,N 37TH ST,MILWAUKEE,,53209
4508, ,N 37TH ST,MILWAUKEE,,53209
4509, ,N 37TH ST,MILWAUKEE,,53209
4512, ,N 37TH ST,MILWAUKEE,,53209
4513, ,N 37TH ST,MILWAUKEE,,53209
4518, ,N 37TH ST,MILWAUKEE,,53209
4519, ,N 37TH ST,MILWAUKEE,,53209
4520, ,N 37TH ST,MILWAUKEE,,53209
4523, ,N 37TH ST,MILWAUKEE,,53209
4526, ,N 37TH ST,MILWAUKEE,,53209
4528, ,N 37TH ST,MILWAUKEE,,53209
4529, ,N 37TH ST,MILWAUKEE,,53209
4535, ,N 37TH ST,MILWAUKEE,,53209
4538, ,N 37TH ST,MILWAUKEE,,53209
4541, ,N 37TH ST,MILWAUKEE,,53209
4542, ,N 37TH ST,MILWAUKEE,,53209
4546, ,N 37TH ST,MILWAUKEE,,53209
4547, ,N 37TH ST,MILWAUKEE,,53209
4550, ,N 37TH ST,MILWAUKEE,,53209
4554, ,N 37TH ST,MILWAUKEE,,53209
4555, ,N 37TH ST,MILWAUKEE,,53209
4557, ,N 37TH ST,MILWAUKEE,,53209
4558, ,N 37TH ST,MILWAUKEE,,53209
4560, ,N 37TH ST,MILWAUKEE,,53209
4563, ,N 37TH ST,MILWAUKEE,,53209
4564, ,N 37TH ST,MILWAUKEE,,53209
4568, ,N 37TH ST,MILWAUKEE,,53209
4569, ,N 37TH ST,MILWAUKEE,,53209
4572, ,N 37TH ST,MILWAUKEE,,53209
4573, ,N 37TH ST,MILWAUKEE,,53209
4577, ,N 37TH ST,MILWAUKEE,,53209
4578, ,N 37TH ST,MILWAUKEE,,53209
4604, ,N 37TH ST,MILWAUKEE,,53209
4609, ,N 37TH ST,MILWAUKEE,,53209
4617, ,N 37TH ST,MILWAUKEE,,53209
4621, ,N 37TH ST,MILWAUKEE,,53209
4625, ,N 37TH ST,MILWAUKEE,,53209
4631, ,N 37TH ST,MILWAUKEE,,53209
4635, ,N 37TH ST,MILWAUKEE,,53209
4639, ,N 37TH ST,MILWAUKEE,,53209
4643, ,N 37TH ST,MILWAUKEE,,53209
4647, ,N 37TH ST,MILWAUKEE,,53209
4651, ,N 37TH ST,MILWAUKEE,,53209
4653, ,N 37TH ST,MILWAUKEE,,53209
4659, ,N 37TH ST,MILWAUKEE,,53209
4663, ,N 37TH ST,MILWAUKEE,,53209
4667, ,N 37TH ST,MILWAUKEE,,53209
4671,  A,N 37TH ST,MILWAUKEE,,53209
4677, ,N 37TH ST,MILWAUKEE,,53209
4706, ,N 37TH ST,MILWAUKEE,,53209
4710, ,N 37TH ST,MILWAUKEE,,53209
4714, ,N 37TH ST,MILWAUKEE,,53209
4720, ,N 37TH ST,MILWAUKEE,,53209
4726, ,N 37TH ST,MILWAUKEE,,53209
4732,  A,N 37TH ST,MILWAUKEE,,53209
4736,  A,N 37TH ST,MILWAUKEE,,53209
4740, ,N 37TH ST,MILWAUKEE,,53209
4744, ,N 37TH ST,MILWAUKEE,,53209
4750, ,N 37TH ST,MILWAUKEE,,53209
4758,60,N 37TH ST,MILWAUKEE,,53209
4764, ,N 37TH ST,MILWAUKEE,,53209
4770, ,N 37TH ST,MILWAUKEE,,53209
4775, ,N 37TH ST,MILWAUKEE,,53209
4779, ,N 37TH ST,MILWAUKEE,,53209
4831, ,N 37TH ST,MILWAUKEE,,53209
4832, ,N 37TH ST,MILWAUKEE,,53209
4836, ,N 37TH ST,MILWAUKEE,,53209
4837, ,N 37TH ST,MILWAUKEE,,53209
4840, ,N 37TH ST,MILWAUKEE,,53209
4843,  A,N 37TH ST,MILWAUKEE,,53209
4844, ,N 37TH ST,MILWAUKEE,,53209
4848, ,N 37TH ST,MILWAUKEE,,53209
4849, ,N 37TH ST,MILWAUKEE,,53209
4852, ,N 37TH ST,MILWAUKEE,,53209
4855, ,N 37TH ST,MILWAUKEE,,53209
4859,61,N 37TH ST,MILWAUKEE,,53209
4860, ,N 37TH ST,MILWAUKEE,,53209
4866, ,N 37TH ST,MILWAUKEE,,53209
4867, ,N 37TH ST,MILWAUKEE,,53209
4870, ,N 37TH ST,MILWAUKEE,,53209
4873, ,N 37TH ST,MILWAUKEE,,53209
4876, ,N 37TH ST,MILWAUKEE,,53209
4877, ,N 37TH ST,MILWAUKEE,,53209
4900, ,N 37TH ST,MILWAUKEE,,53209
4905, ,N 37TH ST,MILWAUKEE,,53209
4906, ,N 37TH ST,MILWAUKEE,,53209
4911, ,N 37TH ST,MILWAUKEE,,53209
4914, ,N 37TH ST,MILWAUKEE,,53209
4915, ,N 37TH ST,MILWAUKEE,,53209
4917, ,N 37TH ST,MILWAUKEE,,53209
4918, ,N 37TH ST,MILWAUKEE,,53209
4921, ,N 37TH ST,MILWAUKEE,,53209
4922, ,N 37TH ST,MILWAUKEE,,53209
4925, ,N 37TH ST,MILWAUKEE,,53209
4926, ,N 37TH ST,MILWAUKEE,,53209
4930, ,N 37TH ST,MILWAUKEE,,53209
4931, ,N 37TH ST,MILWAUKEE,,53209
4935, ,N 37TH ST,MILWAUKEE,,53209
4936, ,N 37TH ST,MILWAUKEE,,53209
4937, ,N 37TH ST,MILWAUKEE,,53209
4944, ,N 37TH ST,MILWAUKEE,,53209
4945, ,N 37TH ST,MILWAUKEE,,53209
4951, ,N 37TH ST,MILWAUKEE,,53209
4954, ,N 37TH ST,MILWAUKEE,,53209
4955, ,N 37TH ST,MILWAUKEE,,53209
4958, ,N 37TH ST,MILWAUKEE,,53209
4962, ,N 37TH ST,MILWAUKEE,,53209
4963, ,N 37TH ST,MILWAUKEE,,53209
4966, ,N 37TH ST,MILWAUKEE,,53209
4969, ,N 37TH ST,MILWAUKEE,,53209
4972, ,N 37TH ST,MILWAUKEE,,53209
4973, ,N 37TH ST,MILWAUKEE,,53209
4977, ,N 37TH ST,MILWAUKEE,,53209
4978, ,N 37TH ST,MILWAUKEE,,53209
5003, ,N 37TH ST,MILWAUKEE,,53209
5007, ,N 37TH ST,MILWAUKEE,,53209
5008, ,N 37TH ST,MILWAUKEE,,53209
5011,  A,N 37TH ST,MILWAUKEE,,53209
5017, ,N 37TH ST,MILWAUKEE,,53209
5023, ,N 37TH ST,MILWAUKEE,,53209
5024, ,N 37TH ST,MILWAUKEE,,53209
5027, ,N 37TH ST,MILWAUKEE,,53209
5029, ,N 37TH ST,MILWAUKEE,,53209
5037, ,N 37TH ST,MILWAUKEE,,53209
5043, ,N 37TH ST,MILWAUKEE,,53209
5049, ,N 37TH ST,MILWAUKEE,,53209
5053, ,N 37TH ST,MILWAUKEE,,53209
5063, ,N 37TH ST,MILWAUKEE,,53209
5067, ,N 37TH ST,MILWAUKEE,,53209
5158, ,N 37TH ST,MILWAUKEE,,53209
5174, ,N 37TH ST,MILWAUKEE,,53209
5225, ,N 37TH ST,MILWAUKEE,,53209
5228, ,N 37TH ST,MILWAUKEE,,53209
5229, ,N 37TH ST,MILWAUKEE,,53209
5233, ,N 37TH ST,MILWAUKEE,,53209
5234, ,N 37TH ST,MILWAUKEE,,53209
5239, ,N 37TH ST,MILWAUKEE,,53209
5244, ,N 37TH ST,MILWAUKEE,,53209
5245,  A,N 37TH ST,MILWAUKEE,,53209
5249, ,N 37TH ST,MILWAUKEE,,53209
5250,  A,N 37TH ST,MILWAUKEE,,53209
5253, ,N 37TH ST,MILWAUKEE,,53209
5255, ,N 37TH ST,MILWAUKEE,,53209
5256, ,N 37TH ST,MILWAUKEE,,53209
5259, ,N 37TH ST,MILWAUKEE,,53209
5260, ,N 37TH ST,MILWAUKEE,,53209
5263, ,N 37TH ST,MILWAUKEE,,53209
5266, ,N 37TH ST,MILWAUKEE,,53209
5267,69,N 37TH ST,MILWAUKEE,,53209
5272, ,N 37TH ST,MILWAUKEE,,53209
5273, ,N 37TH ST,MILWAUKEE,,53209
5276, ,N 37TH ST,MILWAUKEE,,53209
5277, ,N 37TH ST,MILWAUKEE,,53209
5301, ,N 37TH ST,MILWAUKEE,,53209
5305, ,N 37TH ST,MILWAUKEE,,53209
5313, ,N 37TH ST,MILWAUKEE,,53209
5317, ,N 37TH ST,MILWAUKEE,,53209
5331, ,N 37TH ST,MILWAUKEE,,53209
5335, ,N 37TH ST,MILWAUKEE,,53209
5337, ,N 37TH ST,MILWAUKEE,,53209
5343, ,N 37TH ST,MILWAUKEE,,53209
5351, ,N 37TH ST,MILWAUKEE,,53209
5355, ,N 37TH ST,MILWAUKEE,,53209
5357, ,N 37TH ST,MILWAUKEE,,53209
5363, ,N 37TH ST,MILWAUKEE,,53209
5403, ,N 37TH ST,MILWAUKEE,,53209
5405,7,N 37TH ST,MILWAUKEE,,53209
5406,  A,N 37TH ST,MILWAUKEE,,53209
5410, ,N 37TH ST,MILWAUKEE,,53209
5411, ,N 37TH ST,MILWAUKEE,,53209
5415, ,N 37TH ST,MILWAUKEE,,53209
5418, ,N 37TH ST,MILWAUKEE,,53209
5419,21,N 37TH ST,MILWAUKEE,,53209
5424, ,N 37TH ST,MILWAUKEE,,53209
5427, ,N 37TH ST,MILWAUKEE,,53209
5429, ,N 37TH ST,MILWAUKEE,,53209
5432, ,N 37TH ST,MILWAUKEE,,53209
5433, ,N 37TH ST,MILWAUKEE,,53209
5438, ,N 37TH ST,MILWAUKEE,,53209
5441, ,N 37TH ST,MILWAUKEE,,53209
5442, ,N 37TH ST,MILWAUKEE,,53209
5445,  A,N 37TH ST,MILWAUKEE,,53209
5446, ,N 37TH ST,MILWAUKEE,,53209
5450, ,N 37TH ST,MILWAUKEE,,53209
5455, ,N 37TH ST,MILWAUKEE,,53209
5457, ,N 37TH ST,MILWAUKEE,,53209
5460, ,N 37TH ST,MILWAUKEE,,53209
5462, ,N 37TH ST,MILWAUKEE,,53209
5463, ,N 37TH ST,MILWAUKEE,,53209
5466, ,N 37TH ST,MILWAUKEE,,53209
5467, ,N 37TH ST,MILWAUKEE,,53209
5470, ,N 37TH ST,MILWAUKEE,,53209
5473, ,N 37TH ST,MILWAUKEE,,53209
5476, ,N 37TH ST,MILWAUKEE,,53209
5477, ,N 37TH ST,MILWAUKEE,,53209
5506, ,N 37TH ST,MILWAUKEE,,53209
5516, ,N 37TH ST,MILWAUKEE,,53209
5519, ,N 37TH ST,MILWAUKEE,,53209
5522, ,N 37TH ST,MILWAUKEE,,53209
5523,25,N 37TH ST,MILWAUKEE,,53209
5526, ,N 37TH ST,MILWAUKEE,,53209
5531, ,N 37TH ST,MILWAUKEE,,53209
5532, ,N 37TH ST,MILWAUKEE,,53209
5537,39,N 37TH ST,MILWAUKEE,,53209
5538, ,N 37TH ST,MILWAUKEE,,53209
5546, ,N 37TH ST,MILWAUKEE,,53209
5547, ,N 37TH ST,MILWAUKEE,,53209
